Date,Stock
2009-05-20,341475.0
2009-05-21,336075.0
2009-05-22,333375.0
2009-05-26,326575.0
2009-05-27,319275.0
2009-05-28,317125.0
2009-05-29,312275.0
2009-06-01,311975.0
2009-06-02,309225.0
2009-06-03,306525.0
2009-06-04,303200.0
2009-06-05,299975.0
2009-06-08,297850.0
2009-06-09,296350.0
2009-06-10,294275.0
2009-06-11,293175.0
2009-06-12,290275.0
2009-06-15,286975.0
2009-06-16,285050.0
2009-06-17,283175.0
2009-06-18,281600.0
2009-06-19,280350.0
2009-06-22,277600.0
2009-06-23,276275.0
2009-06-24,275050.0
2009-06-25,271600.0
2009-06-26,270250.0
2009-06-29,267300.0
2009-06-30,265950.0
2009-07-01,265725.0
2009-07-02,264225.0
2009-07-03,268275.0
2009-07-06,269175.0
2009-07-07,265925.0
2009-07-08,265350.0
2009-07-09,261975.0
2009-07-10,258575.0
2009-07-13,257225.0
2009-07-14,256900.0
2009-07-15,261100.0
2009-07-16,260875.0
2009-07-17,264150.0
2009-07-20,265950.0
2009-07-21,266425.0
2009-07-22,268500.0
2009-07-23,271725.0
2009-07-24,273950.0
2009-07-27,277425.0
2009-07-28,278925.0
2009-07-29,278350.0
2009-07-30,278050.0
2009-07-31,280875.0
2009-08-03,282125.0
2009-08-04,285900.0
2009-08-05,285100.0
2009-08-06,284375.0
2009-08-07,292125.0
2009-08-10,291275.0
2009-08-11,291175.0
2009-08-12,292400.0
2009-08-13,291975.0
2009-08-14,292875.0
2009-08-17,294050.0
2009-08-18,292750.0
2009-08-19,292000.0
2009-08-20,293250.0
2009-08-21,293125.0
2009-08-24,292725.0
2009-08-25,296600.0
2009-08-26,296400.0
2009-08-27,297550.0
2009-08-28,298925.0
2009-09-01,299950.0
2009-09-02,302950.0
2009-09-03,306350.0
2009-09-04,308200.0
2009-09-07,310925.0
2009-09-08,315550.0
2009-09-09,316800.0
2009-09-10,317575.0
2009-09-11,318325.0
2009-09-14,319800.0
2009-09-15,322550.0
2009-09-16,323225.0
2009-09-17,324375.0
2009-09-18,327700.0
2009-09-21,331825.0
2009-09-22,331775.0
2009-09-23,331950.0
2009-09-24,340875.0
2009-09-25,340700.0
2009-09-28,344350.0
2009-09-29,344225.0
2009-09-30,345650.0
2009-10-01,346050.0
2009-10-02,345425.0
2009-10-05,345225.0
2009-10-06,346425.0
2009-10-07,347150.0
2009-10-08,346850.0
2009-10-09,346600.0
2009-10-12,347375.0
2009-10-13,347950.0
2009-10-14,353225.0
2009-10-15,353325.0
2009-10-16,357850.0
2009-10-19,356725.0
2009-10-20,357275.0
2009-10-21,362550.0
2009-10-22,364075.0
2009-10-23,367075.0
2009-10-26,368850.0
2009-10-27,370650.0
2009-10-28,371725.0
2009-10-29,371400.0
2009-10-30,372200.0
2009-11-02,372175.0
2009-11-03,373800.0
2009-11-04,374050.0
2009-11-05,379825.0
2009-11-06,385575.0
2009-11-09,389475.0
2009-11-10,394150.0
2009-11-11,397325.0
2009-11-12,402125.0
2009-11-13,403625.0
2009-11-16,406450.0
2009-11-17,410000.0
2009-11-18,414100.0
2009-11-19,420550.0
2009-11-20,421875.0
2009-11-23,424925.0
2009-11-24,429650.0
2009-11-25,431600.0
2009-11-26,432075.0
2009-11-27,435075.0
2009-11-30,438525.0
2009-12-01,441000.0
2009-12-02,443000.0
2009-12-03,445400.0
2009-12-04,446075.0
2009-12-07,452550.0
2009-12-08,453300.0
2009-12-09,458500.0
2009-12-10,461625.0
2009-12-11,466075.0
2009-12-14,467150.0
2009-12-15,470800.0
2009-12-16,473275.0
2009-12-17,474575.0
2009-12-18,476350.0
2009-12-21,479450.0
2009-12-22,480900.0
2009-12-23,482775.0
2009-12-24,484800.0
2009-12-29,485925.0
2009-12-30,495950.0
2009-12-31,502325.0
2010-01-04,502400.0
2010-01-05,505350.0
2010-01-06,507400.0
2010-01-07,507475.0
2010-01-08,510625.0
2010-01-11,515200.0
2010-01-12,517175.0
2010-01-13,521775.0
2010-01-14,523975.0
2010-01-15,525475.0
2010-01-18,523450.0
2010-01-19,526750.0
2010-01-20,526650.0
2010-01-21,534650.0
2010-01-22,534200.0
2010-01-25,533400.0
2010-01-26,533575.0
2010-01-27,538600.0
2010-01-28,540175.0
2010-01-29,541050.0
2010-02-01,543525.0
2010-02-02,541150.0
2010-02-03,540475.0
2010-02-04,539425.0
2010-02-05,541150.0
2010-02-08,541100.0
2010-02-09,541050.0
2010-02-10,541825.0
2010-02-11,545300.0
2010-02-12,547775.0
2010-02-15,549125.0
2010-02-16,549900.0
2010-02-17,549900.0
2010-02-18,555075.0
2010-02-19,554775.0
2010-02-22,555025.0
2010-02-23,554325.0
2010-02-24,552675.0
2010-02-25,550225.0
2010-02-26,549725.0
2010-03-01,551250.0
2010-03-02,552325.0
2010-03-03,550575.0
2010-03-04,544225.0
2010-03-05,543150.0
2010-03-08,541575.0
2010-03-09,538875.0
2010-03-10,538175.0
2010-03-11,535650.0
2010-03-12,532575.0
2010-03-15,531200.0
2010-03-16,528050.0
2010-03-17,525575.0
2010-03-18,524175.0
2010-03-19,522975.0
2010-03-22,522075.0
2010-03-23,520675.0
2010-03-24,520450.0
2010-03-25,518825.0
2010-03-26,516925.0
2010-03-29,515525.0
2010-03-30,514900.0
2010-03-31,514325.0
2010-04-01,512450.0
2010-04-06,512575.0
2010-04-07,510650.0
2010-04-08,511250.0
2010-04-09,511925.0
2010-04-12,511075.0
2010-04-13,510625.0
2010-04-14,509650.0
2010-04-15,510425.0
2010-04-16,509400.0
2010-04-19,507875.0
2010-04-20,507525.0
2010-04-21,507800.0
2010-04-22,507125.0
2010-04-23,507150.0
2010-04-26,506125.0
2010-04-27,505350.0
2010-04-28,504025.0
2010-04-29,502550.0
2010-04-30,499300.0
2010-05-04,496975.0
2010-05-05,493275.0
2010-05-06,492700.0
2010-05-07,490875.0
2010-05-10,489300.0
2010-05-11,487450.0
2010-05-12,486375.0
2010-05-13,485150.0
2010-05-14,484075.0
2010-05-17,484175.0
2010-05-18,483150.0
2010-05-19,482225.0
2010-05-20,481300.0
2010-05-21,479825.0
2010-05-24,479575.0
2010-05-25,479325.0
2010-05-26,479050.0
2010-05-27,477775.0
2010-05-28,476725.0
2010-06-01,475575.0
2010-06-02,475225.0
2010-06-03,474300.0
2010-06-04,473000.0
2010-06-07,470750.0
2010-06-08,469850.0
2010-06-09,468175.0
2010-06-10,466400.0
2010-06-11,465000.0
2010-06-14,463175.0
2010-06-15,461525.0
2010-06-16,459150.0
2010-06-17,460175.0
2010-06-18,457425.0
2010-06-21,456950.0
2010-06-22,456850.0
2010-06-23,456425.0
2010-06-24,454700.0
2010-06-25,454250.0
2010-06-28,453175.0
2010-06-29,451950.0
2010-06-30,451100.0
2010-07-01,449425.0
2010-07-02,447300.0
2010-07-05,444500.0
2010-07-06,441700.0
2010-07-07,439350.0
2010-07-08,439000.0
2010-07-09,436900.0
2010-07-12,435250.0
2010-07-13,432550.0
2010-07-14,428500.0
2010-07-15,427725.0
2010-07-16,426425.0
2010-07-19,422850.0
2010-07-20,419600.0
2010-07-21,417625.0
2010-07-22,416525.0
2010-07-23,419650.0
2010-07-26,416275.0
2010-07-27,413800.0
2010-07-28,411425.0
2010-07-29,411525.0
2010-07-30,413500.0
2010-08-02,413075.0
2010-08-03,414075.0
2010-08-04,413950.0
2010-08-05,413075.0
2010-08-06,412625.0
2010-08-09,410475.0
2010-08-10,408375.0
2010-08-11,406325.0
2010-08-12,409075.0
2010-08-13,408550.0
2010-08-16,406700.0
2010-08-17,405025.0
2010-08-18,403300.0
2010-08-19,403525.0
2010-08-20,401725.0
2010-08-23,402200.0
2010-08-24,403825.0
2010-08-25,402425.0
2010-08-26,401250.0
2010-08-27,400100.0
2010-08-31,398525.0
2010-09-01,398775.0
2010-09-02,399475.0
2010-09-03,397675.0
2010-09-06,396875.0
2010-09-07,395475.0
2010-09-08,394500.0
2010-09-09,393375.0
2010-09-10,391400.0
2010-09-13,390450.0
2010-09-14,390525.0
2010-09-15,389500.0
2010-09-16,387150.0
2010-09-17,384200.0
2010-09-20,382500.0
2010-09-21,380025.0
2010-09-22,382100.0
2010-09-23,380125.0
2010-09-24,380225.0
2010-09-27,378125.0
2010-09-28,375275.0
2010-09-29,375100.0
2010-09-30,374150.0
2010-10-01,373800.0
2010-10-04,374450.0
2010-10-05,374100.0
2010-10-06,374125.0
2010-10-07,373450.0
2010-10-08,372000.0
2010-10-11,372475.0
2010-10-12,371750.0
2010-10-13,371275.0
2010-10-14,371500.0
2010-10-15,371025.0
2010-10-18,370450.0
2010-10-19,369950.0
2010-10-20,370750.0
2010-10-21,370000.0
2010-10-22,368825.0
2010-10-25,368375.0
2010-10-26,367475.0
2010-10-27,368600.0
2010-10-28,368025.0
2010-10-29,368500.0
2010-11-01,367575.0
2010-11-02,366950.0
2010-11-03,366075.0
2010-11-04,367325.0
2010-11-05,366350.0
2010-11-08,365200.0
2010-11-09,364875.0
2010-11-10,363950.0
2010-11-11,362950.0
2010-11-12,362775.0
2010-11-15,362700.0
2010-11-16,361975.0
2010-11-17,361125.0
2010-11-18,360600.0
2010-11-19,359825.0
2010-11-22,359000.0
2010-11-23,358050.0
2010-11-24,357125.0
2010-11-25,356550.0
2010-11-26,357000.0
2010-11-29,356550.0
2010-11-30,355750.0
2010-12-01,354850.0
2010-12-02,352425.0
2010-12-03,353625.0
2010-12-06,352375.0
2010-12-07,351375.0
2010-12-08,350250.0
2010-12-09,349450.0
2010-12-10,348625.0
2010-12-13,350450.0
2010-12-14,350900.0
2010-12-15,357950.0
2010-12-16,360800.0
2010-12-17,361400.0
2010-12-20,362575.0
2010-12-21,362725.0
2010-12-22,363950.0
2010-12-23,367725.0
2010-12-24,370725.0
2010-12-29,370950.0
2010-12-30,376000.0
2010-12-31,377550.0
2011-01-04,377675.0
2011-01-05,379250.0
2011-01-06,379400.0
2011-01-07,379525.0
2011-01-10,378300.0
2011-01-11,379650.0
2011-01-12,378175.0
2011-01-13,377350.0
2011-01-14,376225.0
2011-01-17,379000.0
2011-01-18,377925.0
2011-01-19,381750.0
2011-01-20,380525.0
2011-01-21,381300.0
2011-01-24,381500.0
2011-01-25,389075.0
2011-01-26,394700.0
2011-01-27,397275.0
2011-01-28,398075.0
2011-01-31,394025.0
2011-02-01,393925.0
2011-02-02,393775.0
2011-02-03,394475.0
2011-02-04,394150.0
2011-02-07,393525.0
2011-02-08,392025.0
2011-02-09,396400.0
2011-02-10,396950.0
2011-02-11,396725.0
2011-02-14,401775.0
2011-02-15,402425.0
2011-02-16,405800.0
2011-02-17,407200.0
2011-02-18,407925.0
2011-02-21,411475.0
2011-02-22,411750.0
2011-02-23,411700.0
2011-02-24,412675.0
2011-02-25,416825.0
2011-02-28,421000.0
2011-03-01,420275.0
2011-03-02,423550.0
2011-03-03,424050.0
2011-03-04,425300.0
2011-03-07,427150.0
2011-03-08,426500.0
2011-03-09,425725.0
2011-03-10,425475.0
2011-03-11,425875.0
2011-03-14,426000.0
2011-03-15,425950.0
2011-03-16,426975.0
2011-03-17,428800.0
2011-03-18,429650.0
2011-03-21,430500.0
2011-03-22,434350.0
2011-03-23,434150.0
2011-03-24,434625.0
2011-03-25,439275.0
2011-03-28,439900.0
2011-03-29,439500.0
2011-03-30,439725.0
2011-03-31,439850.0
2011-04-01,438850.0
2011-04-04,437900.0
2011-04-05,442325.0
2011-04-06,440875.0
2011-04-07,442375.0
2011-04-08,444175.0
2011-04-11,445700.0
2011-04-12,446700.0
2011-04-13,449925.0
2011-04-14,450800.0
2011-04-15,450425.0
2011-04-18,451775.0
2011-04-19,451950.0
2011-04-20,453700.0
2011-04-21,456275.0
2011-04-26,460100.0
2011-04-27,463500.0
2011-04-28,463650.0
2011-05-03,463800.0
2011-05-04,463925.0
2011-05-05,467450.0
2011-05-06,467175.0
2011-05-09,468600.0
2011-05-10,468325.0
2011-05-11,468350.0
2011-05-12,467725.0
2011-05-13,468525.0
2011-05-16,467075.0
2011-05-17,467575.0
2011-05-18,467800.0
2011-05-19,467025.0
2011-05-20,466250.0
2011-05-23,468175.0
2011-05-24,469250.0
2011-05-25,469375.0
2011-05-26,468225.0
2011-05-27,469475.0
2011-05-31,467775.0
2011-06-01,470850.0
2011-06-02,473500.0
2011-06-03,473475.0
2011-06-06,475700.0
2011-06-07,476750.0
2011-06-08,477150.0
2011-06-09,477850.0
2011-06-10,477925.0
2011-06-13,475750.0
2011-06-14,473675.0
2011-06-15,472625.0
2011-06-16,472150.0
2011-06-17,470825.0
2011-06-20,471850.0
2011-06-21,472825.0
2011-06-22,474525.0
2011-06-23,474025.0
2011-06-24,473700.0
2011-06-27,470525.0
2011-06-28,468375.0
2011-06-29,467025.0
2011-06-30,465250.0
2011-07-01,463450.0
2011-07-04,462725.0
2011-07-05,462500.0
2011-07-06,461275.0
2011-07-07,461950.0
2011-07-08,461850.0
2011-07-11,461625.0
2011-07-12,461625.0
2011-07-13,461975.0
2011-07-14,462025.0
2011-07-15,462025.0
2011-07-18,462950.0
2011-07-19,467400.0
2011-07-20,467700.0
2011-07-21,474050.0
2011-07-22,472325.0
2011-07-25,471200.0
2011-07-26,469100.0
2011-07-27,469800.0
2011-07-28,468350.0
2011-07-29,466550.0
2011-08-01,466025.0
2011-08-02,465625.0
2011-08-03,465850.0
2011-08-04,465325.0
2011-08-05,465125.0
2011-08-08,465300.0
2011-08-09,464700.0
2011-08-10,464025.0
2011-08-11,463150.0
2011-08-12,461775.0
2011-08-15,460600.0
2011-08-16,465275.0
2011-08-17,464625.0
2011-08-18,462975.0
2011-08-19,463475.0
2011-08-22,466300.0
2011-08-23,465025.0
2011-08-24,463775.0
2011-08-25,463300.0
2011-08-26,464925.0
2011-08-30,464375.0
2011-08-31,463825.0
2011-09-01,464625.0
2011-09-02,466075.0
2011-09-05,465600.0
2011-09-06,465375.0
2011-09-07,465250.0
2011-09-08,465275.0
2011-09-09,465225.0
2011-09-12,465125.0
2011-09-13,466000.0
2011-09-14,466775.0
2011-09-15,466150.0
2011-09-16,466025.0
2011-09-19,469125.0
2011-09-20,466925.0
2011-09-21,466950.0
2011-09-22,466075.0
2011-09-23,464550.0
2011-09-26,463575.0
2011-09-27,467400.0
2011-09-28,466675.0
2011-09-29,470700.0
2011-09-30,473700.0
2011-10-03,474950.0
2011-10-04,475025.0
2011-10-05,474925.0
2011-10-06,471725.0
2011-10-07,467100.0
2011-10-10,462525.0
2011-10-11,458525.0
2011-10-12,457000.0
2011-10-13,453100.0
2011-10-14,450200.0
2011-10-17,451650.0
2011-10-18,451925.0
2011-10-19,452175.0
2011-10-20,450850.0
2011-10-21,447800.0
2011-10-24,444275.0
2011-10-25,439150.0
2011-10-26,437425.0
2011-10-27,434675.0
2011-10-28,432375.0
2011-10-31,429375.0
2011-11-01,424750.0
2011-11-02,423275.0
2011-11-03,422125.0
2011-11-04,417850.0
2011-11-07,415325.0
2011-11-08,412325.0
2011-11-09,412150.0
2011-11-10,410025.0
2011-11-11,407700.0
2011-11-14,405400.0
2011-11-15,403300.0
2011-11-16,400925.0
2011-11-17,399625.0
2011-11-18,398250.0
2011-11-21,395975.0
2011-11-22,397075.0
2011-11-23,397525.0
2011-11-24,395975.0
2011-11-25,394725.0
2011-11-28,392775.0
2011-11-29,390525.0
2011-11-30,386625.0
2011-12-01,386700.0
2011-12-02,388150.0
2011-12-05,389500.0
2011-12-06,390100.0
2011-12-07,389450.0
2011-12-08,387400.0
2011-12-09,386075.0
2011-12-12,385575.0
2011-12-13,383025.0
2011-12-14,382150.0
2011-12-15,382075.0
2011-12-16,381250.0
2011-12-19,373950.0
2011-12-20,370850.0
2011-12-21,371300.0
2011-12-22,371950.0
2011-12-23,372300.0
2011-12-28,371625.0
2011-12-29,370400.0
2011-12-30,370900.0
2012-01-03,371575.0
2012-01-04,369150.0
2012-01-05,368400.0
2012-01-06,368125.0
2012-01-09,366900.0
2012-01-10,365375.0
2012-01-11,364250.0
2012-01-12,358250.0
2012-01-13,356825.0
2012-01-16,354575.0
2012-01-17,353425.0
2012-01-18,352500.0
2012-01-19,351200.0
2012-01-20,348750.0
2012-01-23,345775.0
2012-01-24,342250.0
2012-01-25,339750.0
2012-01-26,337875.0
2012-01-27,335425.0
2012-01-30,333125.0
2012-01-31,330825.0
2012-02-01,329300.0
2012-02-02,328675.0
2012-02-03,326100.0
2012-02-06,323150.0
2012-02-07,320000.0
2012-02-08,316350.0
2012-02-09,313600.0
2012-02-10,312750.0
2012-02-13,313500.0
2012-02-14,313800.0
2012-02-15,313050.0
2012-02-16,311125.0
2012-02-17,306375.0
2012-02-20,305875.0
2012-02-21,305425.0
2012-02-22,305725.0
2012-02-23,304875.0
2012-02-24,303500.0
2012-02-27,300475.0
2012-02-28,298850.0
2012-02-29,296425.0
2012-03-01,292250.0
2012-03-02,289000.0
2012-03-05,285825.0
2012-03-06,283575.0
2012-03-07,280900.0
2012-03-08,280025.0
2012-03-09,276025.0
2012-03-12,273925.0
2012-03-13,273000.0
2012-03-14,270625.0
2012-03-15,267750.0
2012-03-16,263825.0
2012-03-19,262575.0
2012-03-20,260825.0
2012-03-21,258325.0
2012-03-22,255450.0
2012-03-23,255175.0
2012-03-26,254000.0
2012-03-27,257575.0
2012-03-28,256150.0
2012-03-29,255625.0
2012-03-30,256275.0
2012-04-02,257550.0
2012-04-03,260650.0
2012-04-04,259675.0
2012-04-05,264775.0
2012-04-10,268400.0
2012-04-11,267150.0
2012-04-12,266075.0
2012-04-13,264400.0
2012-04-16,261700.0
2012-04-17,261075.0
2012-04-18,261150.0
2012-04-19,262700.0
2012-04-20,261150.0
2012-04-23,258850.0
2012-04-24,256875.0
2012-04-25,256400.0
2012-04-26,255350.0
2012-04-27,251825.0
2012-04-30,248350.0
2012-05-01,241550.0
2012-05-02,238950.0
2012-05-03,235200.0
2012-05-04,230625.0
2012-05-08,228450.0
2012-05-09,220925.0
2012-05-10,219850.0
2012-05-11,221275.0
2012-05-14,218300.0
2012-05-15,216350.0
2012-05-16,215350.0
2012-05-17,217450.0
2012-05-18,221175.0
2012-05-21,224375.0
2012-05-22,223975.0
2012-05-23,225700.0
2012-05-24,224075.0
2012-05-25,223500.0
2012-05-28,223050.0
2012-05-29,225800.0
2012-05-30,227100.0
2012-05-31,230675.0
2012-06-01,230875.0
2012-06-06,231200.0
2012-06-07,229300.0
2012-06-08,229675.0
2012-06-11,235200.0
2012-06-12,239550.0
2012-06-13,243425.0
2012-06-14,245075.0
2012-06-15,249450.0
2012-06-18,249125.0
2012-06-19,251675.0
2012-06-20,250350.0
2012-06-21,252150.0
2012-06-22,252975.0
2012-06-25,253200.0
2012-06-26,253250.0
2012-06-27,254875.0
2012-06-28,256100.0
2012-06-29,257150.0
2012-07-02,256300.0
2012-07-03,255175.0
2012-07-04,253525.0
2012-07-05,252725.0
2012-07-06,254450.0
2012-07-09,253350.0
2012-07-10,253275.0
2012-07-11,252350.0
2012-07-12,251375.0
2012-07-13,251675.0
2012-07-16,251625.0
2012-07-17,252900.0
2012-07-18,253575.0
2012-07-19,252550.0
2012-07-20,253225.0
2012-07-23,252550.0
2012-07-24,251450.0
2012-07-25,251425.0
2012-07-26,249900.0
2012-07-27,250300.0
2012-07-30,249075.0
2012-07-31,248825.0
2012-08-01,248625.0
2012-08-02,246800.0
2012-08-03,244725.0
2012-08-06,245950.0
2012-08-07,245050.0
2012-08-08,245600.0
2012-08-09,243600.0
2012-08-10,241250.0
2012-08-13,239175.0
2012-08-14,237500.0
2012-08-15,236375.0
2012-08-16,235250.0
2012-08-17,234550.0
2012-08-20,234150.0
2012-08-21,234500.0
2012-08-22,234175.0
2012-08-23,237150.0
2012-08-24,235550.0
2012-08-28,234200.0
2012-08-29,234025.0
2012-08-30,230175.0
2012-08-31,229900.0
2012-09-03,225275.0
2012-09-04,218800.0
2012-09-05,215050.0
2012-09-06,213225.0
2012-09-07,215950.0
2012-09-10,214650.0
2012-09-11,214600.0
2012-09-12,215775.0
2012-09-13,216325.0
2012-09-14,217175.0
2012-09-17,216700.0
2012-09-18,213925.0
2012-09-19,212575.0
2012-09-20,220350.0
2012-09-21,219475.0
2012-09-24,219950.0
2012-09-25,220300.0
2012-09-26,220525.0
2012-09-27,220075.0
2012-09-28,219400.0
2012-10-01,223500.0
2012-10-02,224150.0
2012-10-03,223450.0
2012-10-04,223400.0
2012-10-05,222675.0
2012-10-08,222500.0
2012-10-09,221050.0
2012-10-10,219425.0
2012-10-11,219550.0
2012-10-12,215900.0
2012-10-15,212275.0
2012-10-16,210725.0
2012-10-17,224450.0
2012-10-18,225150.0
2012-10-19,220900.0
2012-10-22,222425.0
2012-10-23,222600.0
2012-10-24,222350.0
2012-10-25,218700.0
2012-10-26,219800.0
2012-10-29,240450.0
2012-10-30,240525.0
2012-10-31,239775.0
2012-11-01,239600.0
2012-11-02,242975.0
2012-11-05,241325.0
2012-11-06,247400.0
2012-11-07,245575.0
2012-11-08,244850.0
2012-11-09,246275.0
2012-11-12,245500.0
2012-11-13,254350.0
2012-11-14,254175.0
2012-11-15,253475.0
2012-11-16,255175.0
2012-11-19,254050.0
2012-11-20,253700.0
2012-11-21,253875.0
2012-11-22,251100.0
2012-11-23,249825.0
2012-11-26,249825.0
2012-11-27,249550.0
2012-11-28,249975.0
2012-11-29,249125.0
2012-11-30,248150.0
2012-12-03,251050.0
2012-12-04,249375.0
2012-12-05,249025.0
2012-12-06,253575.0
2012-12-07,255200.0
2012-12-10,259050.0
2012-12-11,261725.0
2012-12-12,269200.0
2012-12-13,269875.0
2012-12-14,272800.0
2012-12-17,298625.0
2012-12-18,300500.0
2012-12-19,304900.0
2012-12-20,311925.0
2012-12-21,312400.0
2012-12-24,317350.0
2012-12-27,318000.0
2012-12-28,318050.0
2012-12-31,320050.0
2013-01-02,320500.0
2013-01-03,320000.0
2013-01-04,320225.0
2013-01-07,319400.0
2013-01-08,327375.0
2013-01-09,329050.0
2013-01-10,326575.0
2013-01-11,330450.0
2013-01-14,329725.0
2013-01-15,333275.0
2013-01-16,349275.0
2013-01-17,345925.0
2013-01-18,345375.0
2013-01-21,345525.0
2013-01-22,342450.0
2013-01-23,344925.0
2013-01-24,344850.0
2013-01-25,342900.0
2013-01-28,341000.0
2013-01-29,371750.0
2013-01-30,371425.0
2013-01-31,371750.0
2013-02-01,376000.0
2013-02-04,374200.0
2013-02-05,385050.0
2013-02-06,386500.0
2013-02-07,388900.0
2013-02-08,399825.0
2013-02-11,399775.0
2013-02-12,399850.0
2013-02-13,398925.0
2013-02-14,399125.0
2013-02-15,401675.0
2013-02-18,404300.0
2013-02-19,411250.0
2013-02-20,412950.0
2013-02-21,420250.0
2013-02-22,424350.0
2013-02-25,430725.0
2013-02-26,438375.0
2013-02-27,444350.0
2013-02-28,446700.0
2013-03-01,458775.0
2013-03-04,462400.0
2013-03-05,472975.0
2013-03-06,473750.0
2013-03-07,481225.0
2013-03-08,509425.0
2013-03-11,513550.0
2013-03-12,517900.0
2013-03-13,520500.0
2013-03-14,522250.0
2013-03-15,525825.0
2013-03-18,543925.0
2013-03-19,547025.0
2013-03-20,550825.0
2013-03-21,557450.0
2013-03-22,562475.0
2013-03-25,565350.0
2013-03-26,566325.0
2013-03-27,567900.0
2013-03-28,569775.0
2013-04-02,571125.0
2013-04-03,572325.0
2013-04-04,579175.0
2013-04-05,579600.0
2013-04-08,579400.0
2013-04-09,587550.0
2013-04-10,587925.0
2013-04-11,590175.0
2013-04-12,593650.0
2013-04-15,611175.0
2013-04-16,611925.0
2013-04-17,608525.0
2013-04-18,612350.0
2013-04-19,614350.0
2013-04-22,613075.0
2013-04-23,621600.0
